Track ID,accousticness,danceability,duration,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity
0qAA5gW3vg9N0ciDXYxsVs,0.814,0.235,128170,0.165,0.979,9,0.0771,-17.99,0,0.042,96.059,3,0.11,1
2VI4ugX8X0oHwgVaur05Db,0.00258,0.551,207697,0.936,7.90E-05,4,0.217,-5.991,0,0.0441,97.984,4,0.506,1
1Ouddr47W1oaAhj2ER32kq,0.958,0.148,41909,0.305,0.995,10,0.257,-27.879,1,0.113,101.614,4,0.107,2
4r1CoAATVuxag55Ct3Y1aX,0.0288,0.627,194387,0.858,0,7,0.199,-3.116,1,0.0394,100.074,4,0.399,3
2gjGKVb0ReNWVo0A2KwvYZ,0.874,0.178,190227,0.315,0.69,10,0.123,-10.084,1,0.0295,94.552,4,0.242,1
0aYzQjr1hq0qJwp45diy5M,0.122,0.552,241160,0.789,4.98E-06,9,0.0874,-5.449,1,0.0242,93.938,4,0.349,2
4x2UYN2ychNvVJtmcM4HzF,0.0584,0.572,230467,0.933,0,3,0.106,-2.623,1,0.0763,132.965,4,0.311,1
1u81r2mBlFTFjoX2OYFxCG,0.0011,0.303,251467,0.856,0.846,8,0.312,-6.207,0,0.07,106.97,4,0.53,1
2S11ZvEfuFSqInfxWxkx36,0.579,0.702,93547,0.64,0,6,0.14,-9.108,1,0.18,79.924,4,0.619,2
1SR5WPj04EEqL8mWQ6a3bO,0.467,0.629,214440,0.819,0.115,0,0.321,-9.118,1,0.166,100.325,4,0.489,1
0MrRAUcB8AZiB9ue2VOBYe,0.262,0.606,228147,0.775,0,5,0.1,-4.269,0,0.0671,164.02,4,0.307,3
0WdR2AyLW1Drd3OUdwezM0,0.186,0.71,172107,0.614,0,10,0.0974,-6.757,0,0.0431,148.152,4,0.658,3
014KaBmWc0eJbTRwx2GXHR,0.206,0.45,238892,0.621,1.55E-06,7,0.136,-5.13,0,0.0755,95.854,4,0.27,1
2byavN4GBeLwTYp8HF5nQ2,0.984,0.394,265258,0.1,0.856,3,0.12,-18.884,1,0.0524,72.695,4,0.104,2
5KDfDLEaGAQ2uyuzsWByVa,0.372,0.76,303889,0.603,0,5,0.112,-5.898,1,0.12,97.887,4,0.515,2
7FppyDlempnxGNETQ0pIZf,0.397,0.346,396683,0.299,6.15E-05,6,0.708,-12.782,1,0.0602,149.379,3,0.0691,1
2diAlJqrMMX7Sv9FlzcUMc,0.00149,0.531,204266,0.91,0,4,0.323,-3.407,1,0.043,115.014,4,0.515,2
2UnDapGkIkNyqcxM3h75tT,0.337,0.759,200191,0.724,0,9,0.145,-4.188,0,0.206,94.999,4,0.334,2
6mTSw3gE4k9U7CK8pzX9c0,0.316,0.435,222733,0.411,1.15E-05,7,0.111,-8.483,1,0.0383,189.677,4,0.172,2
7eyUSa1IxdbtU2DnJBc58g,0.45,0.662,231880,0.56,0.0483,1,0.125,-8.94,1,0.0564,147.963,4,0.444,2
3PGubBdFfQSHAHsXb068eG,0.371,0.739,206060,0.797,0,4,0.0921,-3.488,0,0.185,67.297,3,0.444,2
68rs1IRpXHg7pV9AAV2vcU,0.0893,0.48,348079,0.546,0.111,9,0.0865,-10.831,1,0.0364,82.207,4,0.0561,1
7elvVSpLm4Wjq0mZQ3CLym,0.00171,0.408,241200,0.973,0,11,0.413,-2.403,0,0.12,179.938,3,0.617,2
1QELw50Dl95LusF6uOkDqk,0.807,0.459,229963,0.267,0,0,0.119,-8.948,1,0.0294,63.378,4,0.342,2
3R6hwXkOVs9KlvqvulN3ZR,0.133,0.576,238800,0.701,0,1,0.097,-4.847,1,0.0326,155.948,4,0.213,1
4BH9zDv1Ys6kw0j3lU1hTx,0.0365,0.968,175573,0.352,0.000103,9,0.0677,-7.122,1,0.121,111.968,4,0.599,2
5nrsuNHXv0hrHMIo08r8sr,0.862,0.293,195307,0.349,0.000225,0,0.139,-11.368,0,0.0339,128.548,4,0.159,1
7daBwTiPNOVgoMUG4SICgh,0.0615,0.653,198360,0.684,0.000387,7,0.27,-7.052,0,0.199,110.049,4,0.355,2
4XlzjSmCgEk5HdZ0OPJetk,0.692,0.125,512000,0.205,0.817,9,0.0831,-14.647,1,0.038,75.84,3,0.0364,1
4g6JlQogtLL3QC5s9VPi4g,0.913,0.493,186093,0.203,5.34E-06,10,0.199,-13.224,1,0.0412,130.13,4,0.239,1
1bTfkhyNrSmthxL7P5yGDJ,0.776,0.413,349622,0.79,0.247,11,0.0764,-7.946,1,0.274,138.779,4,0.0391,2
5dXYVAUcxfXyIls4gkBXPh,0.0834,0.577,170333,0.902,0.00126,1,0.0621,-6.571,1,0.0662,140.061,4,0.238,1
1QEzjsyzJahJeiCCtwfhNS,0.855,0.203,274533,0.281,1.49E-05,10,0.0971,-7.693,1,0.0353,104.522,4,0.116,1
4s5yT9UpT01SQosyMM777r,0.0357,0.675,250548,0.874,0,0,0.148,-3.294,1,0.026,93.284,4,0.789,2
7eNY3IVo03PjzEczgLYQWw,0.504,0.398,283693,0.285,0,9,0.963,-11.437,1,0.0332,127.251,4,0.12,1
18zPrKPaMFElw2MU9rbEFj,0.0104,0.43,319880,0.334,0.0295,0,0.433,-16.622,1,0.0294,151.909,3,0.342,1
7u6DMPznGbpziuEgCE0JGQ,0.657,0.604,322027,0.449,0,9,0.0932,-6.564,0,0.0353,100.355,4,0.528,2
3rGGGUvG6YXzNaqD1yzdzW,0.706,0.501,269938,0.494,0.0118,4,0.0829,-8.468,1,0.0295,126.139,4,0.163,2
71yXv2hhA3Aovp43ZRLaPC,0.0363,0.59,280427,0.779,0.192,9,0.168,-6.399,1,0.0581,149.968,4,0.293,1
5d6xV18nOrvvZQmnHcDtnK,0.0017,0.632,204707,0.826,0.0053,2,0.336,-7.012,0,0.0367,108.007,4,0.402,1
2hDwuUwh6kBRbLY5fH6ZFW,0.00143,0.601,193920,0.938,0.105,2,0.103,-3.498,1,0.0717,123.56,4,0.354,1
5mE2RcGPPbE4gNoLB6FYPf,0.0472,0.702,297268,0.666,0.000119,5,0.139,-8.307,0,0.0463,119.93,4,0.109,2
5dw4MmyoGKxPuJVscY6FKk,0.00253,0.492,351733,0.577,7.13E-05,9,0.0688,-9.123,0,0.0288,144.062,4,0.143,2
43gz0npPz5JlNLFZOHUTKk,0.011,0.35,241867,0.746,0.026,1,0.228,-8.057,1,0.0342,176.979,4,0.14,1
0iyZs4ONNCvqKaVcLxTutZ,0.097,0.386,149067,0.897,0,4,0.081,-5.829,0,0.0359,128.106,4,0.901,1
2lWKP4reGmZ7bDSKd5mBgw,0.00103,0.578,100510,0.9,0.000103,5,0.275,-4.273,1,0.0364,149.908,4,0.839,1
7HyB2gF4Q2aV65DNWb0UDW,0.0125,0.527,178307,0.455,2.65E-06,2,0.0933,-7.717,1,0.142,84.056,4,0.61,2
2VdT56BGpdqNHUgOe1j5vc,0.198,0.599,206453,0.571,0,2,0.0969,-4.998,1,0.0665,151.974,4,0.285,3
73FGHY5jZ1b6Ia1o15UPqC,0.28,0.839,140339,0.678,2.05E-05,8,0.118,-6.865,0,0.148,104.02,4,0.303,2
0lgScP4Sc9teQbV8TBJac6,0.0427,0.623,199767,0.534,8.24E-05,11,0.119,-6.678,1,0.0315,91.997,4,0.387,2
5z4FiqAYXTfOuRohAKbZHz,0.0406,0.723,243019,0.858,0.0128,2,0.106,-8.645,0,0.045,118.001,4,0.461,2
3fpVWegR6YOS1Yk5HSMYIq,0.038,0.625,221787,0.536,2.31E-05,0,0.167,-5.428,1,0.0776,159.914,4,0.253,3
1A3HUsPzNcHSpZdNIGH1oH,0.619,0.446,61373,0.318,0.00643,6,0.21,-14.528,1,0.0397,101.49,4,0.135,2
4ixYoAjXilw3Y5U1MU2mCf,0.332,0.4,253467,0.55,0,8,0.0812,-5.224,1,0.047,147.968,4,0.302,2
0ZqqrBHeSeyZahfcyw9N8O,0.00163,0.585,204813,0.731,0,11,0.0462,-5.186,1,0.0376,133.981,4,0.804,2
68RqzBNbrTlT5RPygZM4BM,0.195,0.355,280287,0.335,0.0208,7,0.122,-10.414,0,0.0357,74.533,4,0.0395,2
54DzzIghO0tYWPaceJnf62,0.705,0.872,217987,0.37,0.000318,5,0.143,-5.851,1,0.119,100.047,4,0.489,2
1EaXxcHdwynYneRHptZ0Qh,0.57,0.427,413427,0.398,0.307,2,0.104,-8.365,0,0.0337,148.328,3,0.358,1
0TcyIiLyY4RIVuHXvJDaiS,0.788,0.1,190154,0.677,0.0636,1,0.642,-6.124,0,0.0413,65.102,3,0.142,2
7yKRfKppKVW3MdhRbGHtI0,0.565,0.336,333967,0.393,6.25E-05,6,0.0992,-7.424,0,0.0394,149.371,4,0.0729,2
6qaJQDcBY5aYM7SnuTF9PK,0.0141,0.356,322867,0.745,0.000295,2,0.0683,-5.39,1,0.034,168.025,4,0.377,1
7n3kA6ZKxDvLngCXp9b89H,0.0174,0.691,224293,0.848,0,9,0.109,-4.693,1,0.034,114.977,4,0.68,2
6ZK1n5Sk3pi8gFmz8k6ONF,0.458,0.631,225440,0.759,1.77E-05,0,0.0982,-5.649,1,0.0421,141.993,4,0.788,2
6dmbs17zshIj6esLJAqUV0,0.00966,0.647,261120,0.703,1.68E-05,3,0.222,-5.871,1,0.0278,91.94,4,0.36,2
6IQCmIGaOxzjNNcwScETVD,0.205,0.626,202621,0.88,0,9,0.128,-2.384,0,0.0504,95.079,4,0.534,2
3jZihewg1kioufCyUKhm7w,0.612,0.7,196701,0.454,0,8,0.379,-9.574,1,0.172,97.032,4,0.583,2
6wb1K3y7rRyQdoJlkrMgik,0.388,0.517,330947,0.685,0.0133,4,0.0713,-7.728,1,0.055,95.018,4,0.231,2
7g6Qo3pCuvIkZylyxkcfzd,0.151,0.462,267907,0.753,0.0029,11,0.203,-4.448,0,0.0515,104.858,3,0.581,1
33U0A8vEbQeBjTW7VFRtDO,0.00867,0.529,225173,0.604,0.292,0,0.171,-10.761,1,0.0441,101.931,4,0.0776,1
6Ju28M6P8Y8sLjBgWjyUUD,0.53,0.729,214667,0.675,0,2,0.0985,-5.62,0,0.0415,116.016,4,0.332,2
621j7H6bDFWGHBTXyKOZrt,3.90E-06,0.433,165133,0.934,0.801,10,0.322,-6.466,0,0.0647,99.982,4,0.357,1
3nSixKwsNItNoeAQCJqTd7,0.621,0.576,330404,0.562,0,10,0.112,-8.188,1,0.091,136.038,4,0.511,2
5LVho2KnxgxWqSrQJTfWaB,0.101,0.504,300362,0.89,3.72E-05,0,0.167,-5.955,0,0.0512,136.006,4,0.38,1
0wMwYbwAnCIvod1NEUVDJI,0.147,0.54,209129,0.723,0.000235,6,0.377,-4.169,1,0.0381,92.025,4,0.766,1
41MlSJxqdr60xsfYocAgRA,0.0084,0.422,142500,0.875,1.07E-06,11,0.396,-3.3,0,0.296,71.761,4,0.594,2
7G1OsYwrJwyQjNBeBTRCbi,0.017,0.721,195560,0.568,0,2,0.0786,-7.809,1,0.0363,129.002,4,0.298,2
7KE2XDIoW4GGGMGoJmWodc,0.0944,0.606,250640,0.692,6.10E-06,8,0.158,-5.609,1,0.0273,129.05,4,0.77,1
7t69QzoFM2AzsBAlKKVQKO,0.313,0.739,118656,0.753,0,8,0.0931,-5.681,1,0.393,165.996,4,0.396,1
571eT9qkaiIV3eLu0SLY6z,0.0316,0.559,223473,0.862,0.228,8,0.18,-7.659,1,0.035,170.004,4,0.829,2
7p9bTPpf9s0Myb1DfWjAsm,0.422,0.612,266720,0.639,0,8,0.842,-6.242,0,0.054,107.172,4,0.421,1
4b7mLZQWsy0rLnrMtPA9fQ,0.058,0.761,177533,0.818,0,6,0.11,-5.238,0,0.0978,110.99,4,0.348,2
7rYfXXtwiWeQs1x6yLwUxu,0.857,0.302,381000,0.453,2.33E-06,3,0.826,-11.028,1,0.0615,133.808,3,0.341,1
2CTN6UuO2dNEVZXR0DJVk2,0.0599,0.654,180760,0.528,7.14E-05,6,0.0975,-6.224,0,0.0412,82.014,4,0.376,2
7i1pavASRUZk62ejaUIESa,0.0815,0.385,242672,0.62,0,1,0.352,-8.316,0,0.147,75.564,4,0.415,2
6ZST1746zDPfcRED2gYILe,0.68,0.471,182787,0.268,0,2,0.146,-10.302,1,0.032,77.516,4,0.319,2
6jH1MxnBrDQd7WNTRp4foZ,0.0137,0.524,212007,0.728,0,9,0.128,-4.946,1,0.0375,118.075,4,0.32,1
0EiTmP7qmDMsURvrMAdkGD,0.68,0.603,244267,0.337,0.00086,6,0.102,-10.325,1,0.0332,139.824,4,0.164,2
2ZxxAOrHJHfh3bcTFp8Pur,0.195,0.462,193335,0.47,0,2,0.118,-5.982,1,0.143,77.019,4,0.437,1
2dMUJy0El3BcQUy9gP9gt0,0.181,0.713,170297,0.592,0,4,0.338,-4.621,0,0.0272,106.013,4,0.619,2
4Lal1QsJW1dAl2LmwEGjOl,0.0285,0.387,235132,0.686,0,0,0.106,-5.077,1,0.0343,167.936,4,0.191,2
6bVwnFqDtyvOilM6QtHNHi,0.00317,0.487,195585,0.572,0.354,0,0.0798,-5.557,1,0.0272,138.186,4,0.104,1
1c3X2dmGPu3wz3ufOSbcHr,0.0974,0.497,339307,0.606,0.00391,9,0.274,-7.691,0,0.0316,120.981,3,0.248,1
6e75CS2hDy0ABDiO6Lj0wO,0.228,0.715,210613,0.875,0,10,0.265,-3.412,1,0.0968,93.039,4,0.57,2
1l0vmvyfndvKECBeAgstGm,0.286,0.626,195135,0.454,0,8,0.0669,-10.092,0,0.0272,131.979,4,0.382,1
2jb0wFCc03nwICtuqzoM8i,8.18E-05,0.437,194550,0.955,1.00E-05,9,0.378,-3.41,0,0.0744,117.923,4,0.253,2
26oZOwsCywHXPRvLVORbgw,0.00176,0.885,251057,0.559,0,6,0.0973,-7.085,1,0.322,76.472,4,0.565,2
4Cv7tI7WkRDqghp3Sk9d9V,0.0349,0.202,256840,0.995,0.529,1,0.697,-5.041,0,0.251,141.422,4,0.0358,1
7s3IA0yndZXsAPGOTAK37i,0.296,0.779,288720,0.925,1.67E-05,7,0.955,-5.86,1,0.085,104.57,4,0.713,2
7LnJh1u1XWdCPT3kuZN19d,0.0134,0.679,174573,0.834,0.00291,7,0.194,-5.984,1,0.0738,103.053,4,0.388,2
5bi6WIAbhOCPcpxhHVM7UL,0.0256,0.827,173130,0.339,0.000334,10,0.122,-6.933,0,0.0559,121.969,4,0.546,2
3aohkQG8yID1le9n0iW7KX,0.736,0.671,174375,0.32,0,0,0.435,-9.548,1,0.0387,80.072,3,0.519,2
2jN9sO72dkBGsQxesGhAPA,0.808,0.55,211627,0.457,0.000949,4,0.0982,-8.896,1,0.0249,143.886,4,0.397,1
3Uvi9diL18dYSUc3vcKk0n,0.273,0.612,112705,0.497,0,0,0.156,-7.543,1,0.0719,134.174,4,0.11,2
1OZWcmlsnSs5T5UfMbdKZU,0.0615,0.58,231040,0.581,0,9,0.0831,-5.914,0,0.0314,126.746,4,0.308,1
2DePNQmfS4t6iUETRU72uH,0.84,0.532,162493,0.292,0,8,0.321,-10.167,0,0.381,82.441,4,0.635,2
7oOELD9fD5UhXfKnDOQyEm,0.00466,0.512,255027,0.792,2.30E-05,8,0.0743,-6.681,1,0.0479,142.008,4,0.442,1
3QeK7Ai2U3kIQcotCrohac,0.123,0.51,210664,0.76,0,7,0.137,-5.947,0,0.044,176.053,4,0.71,2
1D3DxxuNO57yK9h45EwiDF,0.0926,0.589,276962,0.39,0.000197,0,0.115,-6.973,1,0.0282,144.946,4,0.328,2
0Eqg0CQ7bK3RQIMPw1A7pl,0.701,0.559,286928,0.422,1.99E-06,11,0.0853,-11.89,1,0.195,74.002,4,0.191,3
7ckDV0D2ieMxkjqqugN7Ys,0.0129,0.701,215613,0.851,2.68E-05,9,0.376,-5.952,0,0.111,107.508,4,0.576,2
7u90MSvVyEjL0c8icaE7jl,0.104,0.804,217147,0.823,0,8,0.2,-5.837,1,0.0488,126.007,4,0.616,2
2Qw29GIlHVTSi9qwhel6tp,0.933,0.191,59360,0.069,0.887,4,0.0878,-21.833,0,0.0458,108.243,3,0.144,2
69HMnOvIgrKq4uy4X0cByh,0.0482,0.775,273240,0.938,0.0848,1,0.061,-5.756,1,0.0927,130.014,4,0.596,2
0Wflmk2qlce7MUaFJKOYu4,0.00335,0.4,277549,0.876,0.0153,3,0.209,-1.822,1,0.0541,79.35,4,0.261,2
38FTDyAUGDMsWitGDGsj81,3.42E-06,0.438,208387,0.954,0.769,0,0.0567,-6.17,1,0.0643,100.004,4,0.456,1
5bcuuRgZX5Z0pVTexJNBUC,0.0427,0.611,257013,0.829,0.000335,4,0.118,-3.166,1,0.043,100.076,4,0.745,1
4yDs61mzPcTod9qrBUE3H9,0.00131,0.413,308213,0.9,1.05E-05,6,0.389,-3.932,1,0.0581,126.061,4,0.588,1
07fXMMNFjaUmP6a7tnXc5D,0.122,0.44,248200,0.751,0.00795,10,0.0939,-5.722,1,0.0298,94.892,4,0.141,1
6YTpBXHHEY0PGTxOkJX6wX,0.0007,0.798,162560,0.602,0.000278,9,0.0726,-8.416,1,0.0656,89.999,4,0.41,1
2v6ZKQ64vmnROB8bf653H3,0.268,0.359,263053,0.668,0.796,5,0.137,-5.077,1,0.0293,180.192,4,0.183,1
2A2Tc6ofBKF7GPJn336Pcn,0.459,0.679,213947,0.77,0,0,0.183,-6.021,1,0.0698,91.826,4,0.817,1
6JiX1WN20XSoQt5a9Yc7Bf,0.00508,0.362,185780,0.842,5.52E-06,0,0.268,-5.515,1,0.0585,174.917,4,0.572,1
64WxLGjquEiDypddXZgggY,0.159,0.584,226840,0.839,0.000221,0,0.177,-5.173,1,0.169,187.937,4,0.808,2
4BbFzjFOGS66M9MEheRthA,0.0422,0.582,306180,0.745,0,7,0.291,-5.258,1,0.0256,95.007,4,0.54,1
2PIXt4s3wcT1e7mjgVUHeE,0.0153,0.502,314333,0.721,0.214,2,0.0827,-5.555,0,0.051,76.954,4,0.167,2
2cWn9Nzj0OIYt9TplOSO8M,0.00698,0.291,313621,0.724,0.000246,2,0.121,-6.282,1,0.0301,92.223,4,0.323,1
2Zyk0on2N9vZyHueREwoJC,0.0359,0.769,221206,0.505,0.000106,11,0.107,-6.882,0,0.252,140.063,4,0.297,2
0WVOvueWnsUYLHzXHguU1J,0.000149,0.492,188418,0.89,0,6,0.103,-5.611,1,0.034,135.085,4,0.647,2
0EA2RhRHL4KWeNa7JfD1Yw,0.812,0.576,312960,0.556,0.125,0,0.0943,-6.474,1,0.231,148.173,4,0.294,3
30lIB7UwSLy5qgkfYZEtB1,0.000497,0.823,194438,0.381,0.000542,1,0.14,-7.372,1,0.0889,107.996,4,0.46,2
3Ol2xnObFdKV9pmRD2t9x8,0.407,0.791,179449,0.587,0,3,0.148,-5.075,0,0.0413,96.057,4,0.536,3
7GLEwKsE4xuelOohsYoSnW,0.00261,0.512,252851,0.778,0,7,0.355,-4.72,1,0.0321,133.059,4,0.478,2
3TnN69JOYzbyLozZS2p3wN,0.179,0.725,222907,0.646,0.145,7,0.397,-5.964,1,0.0607,112.133,4,0.335,2
58NtoWfkHNh7MRvaxJOdkb,0.489,0.616,208280,0.535,0,6,0.101,-6.005,1,0.0335,129.968,4,0.154,2
7N3c9CKUmRqrt3dDvGWBWG,0.605,0.488,113270,0.381,0.0872,3,0.0776,-8.095,0,0.0498,140.941,4,0.217,2
3C5RkMa94LM1ZlficoZbGQ,0.0416,0.491,219960,0.986,9.28E-05,9,0.297,-2.372,0,0.165,140.05,4,0.391,1
1pL6pE0XvjkFbvg5U0NIrj,0.761,0.69,249796,0.74,0,0,0.136,-4.562,0,0.257,97.877,4,0.609,1
0JuaYeq8BuDkXpFQ1RlgQc,0.904,0.143,272720,0.276,1.60E-05,9,0.201,-8.842,1,0.0363,73.441,4,0.111,1
7Kxogd5x9y4jsfSk56va2q,0.0223,0.441,465148,0.722,0.874,5,0.137,-6.827,0,0.0651,145.026,4,0.0796,2
4NBTZtAt1F13VvlSKe6KTl,0.0558,0.575,197947,0.571,0,1,0.0912,-7.906,1,0.0439,105.049,4,0.449,3
5VWQh6J7xcMG546zQbkMjH,0.987,0.339,192787,0.0445,1.14E-06,7,0.112,-17.798,1,0.0546,173.604,3,0.216,1
4eWQlBRaTjPPUlzacqEeoQ,0.181,0.637,226973,0.713,0.000637,0,0.137,-4.333,1,0.0747,129.923,4,0.243,3
2129CLYgR1NmJrW1Iszn3l,0.000954,0.555,377600,0.829,5.14E-05,7,0.282,-5.334,1,0.0345,120.041,3,0.0811,2
7cTGsF6YfJf3m6gwviPDMY,0.113,0.598,165093,0.891,0,9,0.168,-3.458,0,0.262,202.039,4,0.942,2
6KBYefIoo7KydImq1uUQlL,0.0659,0.926,223713,0.703,0,11,0.231,-6.337,0,0.103,125.022,4,0.485,3
0KSkqC5o5e3birYoEY9bkk,0.000186,0.539,199800,0.844,0.539,1,0.238,-5.604,1,0.0407,119.987,4,0.466,1
6fRyZJWcbasCQd25qGpHe7,0.0511,0.444,220373,0.618,0.00113,1,0.251,-7.503,1,0.0319,127.896,4,0.135,2
3yAVrwXhueRFZMUjxkh2ia,0.0323,0.869,182487,0.56,0,10,0.219,-7.59,1,0.137,147.9,4,0.392,2
4e1ozabRRBux8TCXFzj2Ed,0.457,0.715,229563,0.435,0.014,0,0.158,-9.875,1,0.0407,114.991,4,0.392,1
3x2GC8ebjIpE3iCZmDjFFs,0.000163,0.623,189907,0.822,0,7,0.578,-4.93,1,0.0313,110.774,4,0.314,2
0DYhwao04F0jfuFHcNi3JM,0.803,0.302,229507,0.297,0,6,0.136,-9.75,1,0.0389,202.661,4,0.248,1
6TrjaOqUwdKQ7KNxJr2s9Y,0.115,0.639,208173,0.547,0,7,0.373,-6.237,0,0.0434,129.939,4,0.117,2
5D2QlmF9156cXnIDdhOja7,0.416,0.402,197093,0.432,0,7,0.0898,-5.004,0,0.0283,103.263,5,0.419,2
59PncxIAZUccmoTVfw1rFV,0.98,0.126,265639,0.0665,0.6,7,0.14,-20.631,0,0.0436,61.242,4,0.0353,1
40T4p3DZM0JT3ahOiCau3y,0.123,0.792,197453,0.68,0,5,0.099,-4.592,0,0.116,98.004,4,0.768,2
56fHJ0Rqwf4HAMEqcKjGrQ,0.566,0.343,221891,0.463,0.00663,2,0.0804,-9.609,1,0.133,178.588,4,0.324,1
60Nyx9fflCrhWp7SKOndR3,0.178,0.487,251867,0.454,0.00355,9,0.107,-7.452,1,0.0348,63.622,4,0.175,1
520goNMASTZp31CQCcSvwR,0.0356,0.46,263261,0.754,0.0218,9,0.202,-4.645,0,0.0405,105.145,4,0.224,2
1MfOcqqQmaBvI0ZhddcIUR,0.44,0.71,224720,0.495,0,4,0.306,-9.127,1,0.0329,95.788,4,0.506,2
07TeYiDPE8nUM5rHinBddZ,0.0557,0.558,128400,0.732,0.0146,2,0.45,-6.497,1,0.0401,99.975,4,0.0467,1
3ZVw1HR1QAQoKBygbhG4CE,0.81,0.657,120303,0.814,0,11,0.445,-16.493,0,0.937,136.142,3,0.0788,2
7cCC6XjQSVYV9C5ri30Dim,0.734,0.491,163360,0.687,0,1,0.279,-6.166,1,0.0525,129.795,4,0.318,1
4XyhgwfPXgwc7KJM9fZzdy,0.173,0.515,256680,0.657,0.675,6,0.372,-8.743,0,0.0358,102.934,4,0.314,1
4nVOB6SE1RxldJIzIEEsk0,0.0011,0.442,158320,0.828,0.00513,0,0.19,-2.544,1,0.0431,111.137,4,0.46,2
6dQK17KyUyXT8nFBP9IU2f,0.0055,0.618,329063,0.996,0.84,1,0.246,-2.759,0,0.06,127.992,4,0.625,1
66UTHVpVfB9t7dCaBOB0Mw,2.66E-05,0.493,330416,0.959,0.11,0,0.0723,-4.611,1,0.0655,104.985,4,0.0763,2
6GZLkw95zCwYmLEFMcFBmh,0.0946,0.751,251093,0.664,5.07E-05,5,0.213,-6.634,0,0.0346,101.975,4,0.813,2
5pfERhAfhpscnAKQnZgnaC,0.0297,0.446,245507,0.942,0.000166,4,0.11,-2.523,0,0.218,185.604,4,0.707,2
0jnvh1wNsNrZuTtisq6SnM,0.649,0.742,227140,0.532,0,0,0.0956,-8.04,1,0.0349,113.598,4,0.424,1
4Ys8jQvZOISzmp34BsImRf,0.00999,0.617,128199,0.821,0.494,9,0.426,-4.085,1,0.026,106,4,0.581,2
7pSfRTeJAI3yMCXirBxGaz,2.29E-05,0.448,290667,0.94,0.00687,7,0.17,-6.124,1,0.0554,147.989,4,0.388,1
4loWiUFnRWBlsruJfU4hDS,0.914,0.24,246733,0.325,0.000398,7,0.115,-13.26,1,0.0354,119.141,3,0.109,2
6M1qLtDxfOeBSbM5HnIo54,0.046,0.944,155131,0.425,0,1,0.11,-7.146,1,0.326,129.999,4,0.124,2
6ro3jbgODck4VFFzqQ4tip,0.101,0.787,185640,0.855,0,1,0.136,-4.701,1,0.0528,121.982,4,0.935,2
71NGhJYViJrfj8aqJg5Zxd,8.20E-05,0.457,224927,0.823,0.0992,4,0.118,-4.713,1,0.0303,170.1,4,0.644,1
6GrYromsB1qQzMEEp395FC,0.0422,0.463,198000,0.875,1.55E-06,0,0.0537,-3.389,0,0.0907,160.127,4,0.46,2
6lRE7UoLBqTGuItDLjL40P,0.0471,0.602,254610,0.738,0,6,0.141,-5.911,1,0.0468,120.068,4,0.51,1
2871pz1Dy1d38bqIQ60zRJ,0.000624,0.423,328033,0.741,4.43E-05,11,0.183,-4.43,1,0.0291,75.09,4,0.266,1
5Lch0S3bp6QaXC3btut6ES,0.12,0.68,137653,0.614,0,5,0.313,-6.773,0,0.0426,131.925,4,0.635,2
2kxnIwc6gIc6hGjHoxwIPd,0.231,0.575,260440,0.646,0.000182,0,0.342,-6.477,1,0.0298,120.037,4,0.71,1
2wzsaUL31aQAna0Rnd82mM,0.315,0.8,208947,0.774,0,11,0.064,-3.379,0,0.0695,125.977,4,0.932,2
4Hue6rHN892sFzzOJBHYra,0.0606,0.629,203392,0.832,0,7,0.0954,-4.021,1,0.0777,145.101,4,0.741,1
4cP73zWOPmZi0xv3TkCwg6,0.537,0.5,248241,0.573,0.0801,8,0.114,-7.603,0,0.0293,110.044,4,0.244,1
76XMB4mN1DMUz3cHwevjPO,0.114,0.835,206952,0.61,0,10,0.131,-7.525,0,0.074,125.018,4,0.828,1
3VTmWyIkwOYAExWTHrB85o,0.713,0.331,237240,0.489,0,0,0.253,-7.175,1,0.0467,141.834,4,0.144,2
70E8xgEavw6UrRHj7BNp0H,0.159,0.513,191640,0.457,1.05E-05,5,0.0623,-9.796,0,0.0716,101.952,4,0.709,2
4QMqfNA4CoLKuKMyK73Rcp,0.00649,0.568,244747,0.641,1.76E-05,3,0.112,-5.438,1,0.028,130.93,4,0.554,1
6zWhMT3KpLOQ8eHQjiR7UO,0.002,0.525,188115,0.755,1.13E-05,11,0.287,-5.288,1,0.132,196.042,4,0.671,2
6NHOI0JQaserApG23MOlqD,0.285,0.644,153019,0.532,0,5,0.0762,-5.647,1,0.137,201.977,4,0.569,1
6TapyDFlRUlZ4cmIaqJx4k,0.264,0.733,190053,0.754,0,0,0.131,-3.392,0,0.0593,115.024,4,0.849,2
0Nwar8rweBUyfyuoyjjUvk,0.915,0.404,170573,0.564,0.00252,11,0.134,-7.013,0,0.0344,93.631,4,0.371,3
2U2Z1IXnmJIvlknWizFykZ,0.0325,0.725,213693,0.674,3.55E-06,11,0.0531,-5.254,0,0.0363,120.057,4,0.773,3
5ZSIExfQuVv69tw5Qw3yDl,0.0493,0.904,177748,0.575,0,1,0.256,-7.823,1,0.346,141.039,4,0.359,2
3td69vL9Py7Ai9wfXYnvji,0.0946,0.645,263880,0.938,0.0226,11,0.159,-4.557,0,0.0391,140.886,4,0.495,2
