Track ID,accousticness,danceability,duration,energy,instrumentalness,key,energy,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity
53lNzVaIaBvr3ZwXWniIUX,0.577,0.739,182244,0.512,0,0,0.512,0.164,-4.695,1,0.21,139.827,4,0.139,39
6s3aITK4gMINveYvaD7qxs,0.5,0.475,233667,0.563,9.6e-05,0,0.563,0.155,-6.597,0,0.0246,87.005,4,0.203,35
44OUZyiPnJc4pOZw4J6pid,0.0477,0.367,281781,0.903,0.00124,4,0.903,0.235,-5.956,0,0.175,106.329,3,0.239,56
46xkXPGjR9Ig9BcaTUNus3,0.133,0.853,180160,0.571,0,1,0.571,0.0564,-5.845,1,0.0543,117.991,4,0.958,63
4wG4FLJePaxpC4BiTcvQfJ,0.00798,0.309,297293,0.737,0.000783,3,0.737,0.288,-6.234,0,0.0406,139.727,4,0.321,39
0jTtLqBEFjaPStrg5fe3U4,0.818,0.47,392600,0.253,0,6,0.253,0.71,-14.833,1,0.111,121.458,1,0.308,32
6pNS6OLRNCGGtTlSEXbIUU,0.0573,0.547,205187,0.939,0,6,0.939,0.658,-2.145,0,0.0572,121.966,4,0.557,30
5nQcbU4iznBg5dyBIWzvNb,0.798,0.542,158947,0.24,0,9,0.24,0.173,-8.148,1,0.0303,127.08,4,0.155,7
1HA2V2EfAgJUBVOju4YfiB,0.127,0.745,177697,0.672,0,9,0.672,0.103,-5.738,1,0.0346,108.031,4,0.641,65
64gbzSMPloO2SNBTk3PG3h,0.00238,0.57,201957,0.723,0.000144,0,0.723,0.2,-6.673,0,0.0386,145.001,4,0.44,52
0bSLDuIIIGla6l9C9DIXqP,0.0211,0.663,173053,0.715,2.6e-05,5,0.715,0.85,-4.536,0,0.07,77.024,4,0.607,56
6eRpj3GLxtaBv2z0ruySm1,0.000143,0.439,174653,0.808,0,2,0.808,0.28,-4.187,1,0.0511,156.757,4,0.416,32
5RBbyv8l8BtdTvpo1PQpoK,0.802,0.626,377465,0.386,0.396,0,0.386,0.0672,-14.896,1,0.0276,96.464,4,0.65,38
6XM8hz78KrYxc4hcgH7XXy,0.0378,0.521,175827,0.822,6.04e-05,8,0.822,0.0615,-5.802,0,0.0433,178.076,4,0.944,36
1ZXu1Kjc93SJGhOd0Erdwh,0.00129,0.308,189507,0.986,0,0,0.986,0.489,-2.124,0,0.12,166.13,4,0.139,28
1bYW7P6Uk83IJU61eozUfE,0.0505,0.582,212275,0.783,1.59e-05,7,0.783,0.244,-6.437,0,0.0633,101.009,4,0.187,52
3VwR0joqoloF97pCHzLVLx,0.456,0.497,225904,0.68,0,9,0.68,0.123,-5.722,0,0.309,94.983,4,0.702,50
3YucB1GctwtFtGi0Ti447R,0.226,0.703,176157,0.974,0,4,0.974,0.375,-5.406,0,0.21,117.35,4,0.634,42
6F980QL4axcqjJDMaV7Ew8,0.055,0.516,254840,0.593,0.0401,0,0.593,0.111,-5.09,1,0.0252,76.018,4,0.53,53
1IYfJ5FEmyQe3N57BE5P8x,0.167,0.646,213987,0.886,0,4,0.886,0.101,-4.3,1,0.027,136.982,4,0.762,44
4pWb8UZ6IPVJA3CPjCNgzq,0.216,0.383,213939,0.703,5.47e-06,4,0.703,0.131,-6.988,1,0.228,88.502,4,0.57,56
5HWLFqhK5ddluqXx177vtX,0.00116,0.617,227025,0.687,0.000222,11,0.687,0.0976,-5.168,0,0.0446,123.426,4,0.354,16
4QL6NHf6sl3Sx58AFKc1GQ,0.0113,0.932,172893,0.486,0,1,0.486,0.101,-7.965,1,0.0671,100.014,4,0.413,51
2N6bB5ck67CNILInUX1Ctw,0.0833,0.353,193627,0.753,0,1,0.753,0.383,-6.276,0,0.74,191.142,4,0.432,54
4EThBTDTkdhN9Rijqk8J80,0.0112,0.712,66973,0.578,0,7,0.578,0.106,-8.556,1,0.0362,114.032,3,0.374,30
7riVWDCXzmFlOjhFzkr3ed,0.187,0.535,262467,0.616,0.00137,1,0.616,0.104,-6.323,1,0.0399,203.586,4,0.682,36
5PO4Ibw2SmnIXiq5RvPKwW,0.516,0.622,265160,0.471,0.0441,7,0.471,0.115,-7.962,1,0.0313,119.328,3,0.395,29
7yATeGiKEOcljVe1yet9zx,0.0293,0.697,187133,0.828,0,8,0.828,0.0635,-4.18,1,0.0869,103.981,4,0.904,42
4nSSZHI4FUIiQOJELTTZdS,0.176,0.784,236944,0.58,0,0,0.58,0.0979,-6.656,1,0.167,76.484,4,0.338,51
5OPRW6ZeY7gZVBYA4hUwNZ,0.00192,0.576,115474,0.918,5.06e-06,11,0.918,0.364,-5.435,0,0.103,119.002,4,0.552,21
6ZPBOt2hzpoCEIpcPGBQQr,3.18e-05,0.447,285291,0.937,0.0124,2,0.937,0.222,-6.227,0,0.0451,146.998,4,0.624,37
3EaoAGLcFzdHvzByzAlAZJ,0.188,0.697,210800,0.783,0,10,0.783,0.127,-5.932,0,0.408,81.013,4,0.537,46
55UCRHfezMCFfbGy0tfjTG,0.513,0.649,200387,0.4,1.18e-06,6,0.4,0.0774,-10.202,1,0.0455,157.895,4,0.393,65
5M6oZUYPQ5qswtPXxxfN5D,0.293,0.438,92853,0.611,0.862,1,0.611,0.639,-13.826,0,0.0669,95.068,4,0.0366,22
0lG6QM1jjbbX5UUn3DPmrZ,0.0345,0.736,222320,0.555,0.000157,4,0.555,0.0798,-4.689,1,0.0757,91.997,4,0.323,69
2Po6j9Z3k25teLupoMvk0M,0.118,0.844,203400,0.892,0,9,0.892,0.0812,-3.944,1,0.0565,110.612,4,0.849,39
60RZ7d1D4DeEdtzkjXrp77,0.308,0.765,192893,0.809,0,8,0.809,0.171,-3.527,0,0.0407,106.973,4,0.774,57
3fKdVvw62Y1FqwVn4eBorP,0.185,0.338,237070,0.586,0.000144,7,0.586,0.101,-8.118,0,0.0336,112.495,4,0.0583,44
6vnfObZ4Ys70SBAtti1xZ9,0.0862,0.81,209116,0.582,0.00681,5,0.582,0.207,-5.098,0,0.125,95.004,4,0.503,69
3peJsK2H1mCwbVxbGRKsZJ,0.288,0.758,394280,0.548,0.418,5,0.548,0.0766,-10.34,1,0.0443,142.025,4,0.936,24
7tH4wNb0jxpLCMxjQ4NOrX,0.000678,0.512,237371,0.957,2.26e-05,7,0.957,0.14,-2.008,1,0.0472,114.985,4,0.228,34
7b1IrFJqhLRv0qRzr5B0vL,0.144,0.756,189600,0.748,0,7,0.748,0.201,-6.338,1,0.113,123.067,4,0.698,24
0W5sBuedyWy023rqvwuDfW,0.00425,0.505,179893,0.853,0.00014,9,0.853,0.208,-4.249,1,0.0529,132.966,4,0.602,28
7yFTBeHotWFKicVwXvM2XP,0.0254,0.485,253133,0.784,0.000846,11,0.784,0.23,-4.109,1,0.042,104.894,4,0.368,28
66jMYG0wj6m6oj8LKvteEn,0.371,0.435,243808,0.293,0.000139,5,0.293,0.13,-10.85,1,0.0291,79.983,4,0.0985,42
6PN8bVP6kjAW6UwqileVWR,0.837,0.258,389682,0.403,0.945,8,0.403,0.0852,-13.751,1,0.037,99.589,3,0.0395,31
0AQI1y6V2IZnGgm8CmwDij,0.00851,0.625,202187,0.947,0,9,0.947,0.0972,-1.716,1,0.0506,120.01,4,0.427,40
6UvK7paq5HLuUxo3ksVmlj,0.000119,0.396,235973,0.891,0.00499,4,0.891,0.172,-5.138,0,0.0772,200.011,4,0.381,41
133uJ11EGsAe76AZvyRRdb,0.0168,0.377,143005,0.84,0.00187,0,0.84,0.121,-5.427,1,0.0341,150.019,4,0.637,39
61UHB14iaEoll9GAJOrQ3T,0.00667,0.447,199597,0.679,0.000215,4,0.679,0.148,-5.825,0,0.219,101.079,4,0.228,30
5o3B8rmTFvf8YrQtTH0kAL,0.0874,0.175,295160,0.596,0.0147,7,0.596,0.124,-8.725,1,0.0396,167.971,4,0.149,31
6pPPm7T9JJOGdfjCTct54l,0.696,0.411,405333,0.539,0.00154,7,0.539,0.0863,-6.37,0,0.113,134.304,4,0.247,49
7jWZPpaNaO8tp6p5RRcNG7,0.215,0.469,301875,0.59,0,0,0.59,0.376,-6.11,0,0.0301,125.925,4,0.222,52
55xNjVrGJxgqcEFqCyejTM,0.0531,0.864,194810,0.608,1.2e-05,1,0.608,0.078,-10.567,0,0.275,80.225,4,0.963,55
5jBdjKVBUQwoNOUnFoIZp7,0.244,0.767,173518,0.65,0,6,0.65,0.107,-3.419,1,0.196,134.785,4,0.243,40
5bARj22nURPaa84RvmOMP0,0.494,0.744,291808,0.697,0,7,0.697,0.0747,-8.068,1,0.368,79.202,4,0.64,51
0bxkoRLypVPRsdQEX55VGD,0.382,0.616,143720,0.448,0.00545,0,0.448,0.114,-12.138,1,0.0431,108.611,4,0.286,4
62cCiEdixPkifGDx7Py65Z,0.0109,0.595,218767,0.551,0.000398,6,0.551,0.547,-9.386,0,0.0299,100.017,4,0.472,42
5gmOCwhYTX4d3bQxvTS5ND,0.993,0.272,58832,0.234,0.954,3,0.234,0.154,-20.796,1,0.0582,58.997,3,0.0704,21
32sXIaYPscvC4Hm1whF58f,0.471,0.605,221520,0.659,0.00343,4,0.659,0.0864,-6.125,0,0.0559,128.042,4,0.288,34
3OycLR3U65iIJXrIQYVpIK,0.246,0.368,208117,0.814,0.00356,7,0.814,0.077,-6.862,1,0.0948,160.264,4,0.459,35
4Akic5cb5RHJrTdQZY7AfX,0.5,0.491,148000,0.304,0,9,0.304,0.0975,-9.379,1,0.0291,149.288,4,0.459,51
5ci7xVR94didqCdSdL3EUK,0.534,0.491,288440,0.488,0.0056,1,0.488,0.102,-8.84,1,0.0261,75.968,4,0.0645,40
5FTrzXtDMz3adIbLmVShk4,0.135,0.722,164335,0.868,0,11,0.868,0.101,-5.34,0,0.16,87.011,4,0.671,57
5dcWDEdacjgSL1x2Q9gtaq,0.756,0.568,190725,0.51,0,6,0.51,0.11,-7.48,1,0.0276,100.097,4,0.65,35
7pCrt9ikXiJvO4XjGXsnWj,0.938,0.275,288307,0.392,0,2,0.392,0.102,-6.277,1,0.0323,79.277,3,0.174,4
6DWXSGNrlqR23X4DVQgt0U,0.166,0.582,244360,0.619,7.66e-06,0,0.619,0.129,-8.28,0,0.0479,148.98,4,0.442,19
0a6Mtwb1G9iVviL2kuDfnv,1.71e-05,0.449,192188,0.992,0,5,0.992,0.235,-2.538,0,0.0978,83.973,4,0.357,43
6Ov2pt0TfDeSdNHfdlcKpq,0.189,0.638,204263,0.499,0.002,0,0.499,0.0946,-7.4,1,0.0415,154.001,4,0.545,43
3an4z6f0SC0Ezm9x4WvTIA,0.231,0.529,215650,0.642,0,1,0.642,0.111,-5.648,0,0.116,200.215,4,0.354,46
4S0ibCATJOVJx0M1K57XSc,0.283,0.856,165821,0.501,0,1,0.501,0.138,-5.758,0,0.065,97.008,4,0.335,45
0dMYPDqcI4ca4cjqlmp9mE,0.000884,0.484,227213,0.927,3.96e-06,2,0.927,0.223,-3.759,1,0.0425,99.979,4,0.389,61
2SL6oP2YAEQbqsrkOzRGO4,0.0193,0.749,269554,0.794,0,0,0.794,0.543,-5.063,1,0.064,135.959,4,0.46,75
69Duco5ZfG3yooBqamNLgk,0.533,0.529,262547,0.541,0.0109,0,0.541,0.194,-6.829,1,0.0356,82.962,3,0.463,21
4piRrSYdrtC0GSgjDElHfQ,0.024,0.676,149720,0.79,0.031,11,0.79,0.186,-6.817,0,0.0296,121.693,4,0.897,50
6uiclS3XuoX3AHNq6OVJXY,0.00312,0.747,242024,0.785,0,11,0.785,0.22,-3.218,0,0.272,148.053,4,0.476,26
0zqy3ss4CwD6u4QPksS0nI,0.161,0.529,195720,0.69,0,2,0.69,0.498,-7.87,1,0.74,170.54,4,0.311,62
2bbfXi70eYYGTkOY0XuRq8,0.585,0.519,263213,0.582,0,2,0.582,0.286,-7.374,1,0.0415,149.728,4,0.739,33
0D666EMLUFA9Ms5HZdzhhI,0.29,0.583,61560,0.512,0.108,8,0.512,0.339,-16.968,0,0.737,84.476,3,0.0475,38
09lmraDvzBT3pUQ2rUtJzK,0.406,0.558,309560,0.415,0,10,0.415,0.36,-7.355,0,0.358,127.096,4,0.317,57
0a0W4xVPPoSNDrnQ3BsE7l,7.78e-05,0.608,275012,0.988,0.00725,0,0.988,0.06,-3.125,1,0.0579,100.176,4,0.723,28
3Tp1GxbefVN6TfHCWEuf16,0.0894,0.577,176382,0.491,0.0563,7,0.491,0.096,-8.947,0,0.0284,117.035,4,0.318,19
3AJsTNjbYSH4odSmP1I6ox,0.26,0.431,239307,0.733,0.866,0,0.733,0.184,-6.427,0,0.0257,105.921,4,0.22,48
4PEs3YSAzOIYJUQfpsQk2z,0.428,0.608,159200,0.737,0,2,0.737,0.0665,-7.308,0,0.0304,130.097,4,0.748,10
57IUW1b3Fx0uA6wDt25moE,0.0444,0.496,319333,0.704,0,0,0.704,0.079,-7.083,1,0.0277,128.974,4,0.211,36
0AxNgK8SVPLvn9VSlGzYFF,0.842,0.651,233760,0.399,0,1,0.399,0.0986,-6.541,1,0.0337,125.944,4,0.166,42
1SdSIv1RCSaqaZNlIZxTkW,0.286,0.678,185973,0.513,3.62e-06,10,0.513,0.109,-7.527,0,0.0727,74.983,4,0.582,37
29izGj5WZ39AU3p4ilkFcF,0.0115,0.474,218590,0.802,0.00115,4,0.802,0.148,-4.76,1,0.0351,86.995,4,0.343,48
31TsIuRykzLRn5Rm9Pxz0G,0.343,0.358,231360,0.681,0.921,10,0.681,0.485,-7.283,1,0.0352,70.019,4,0.0769,41
4AVheZ1qz3ZyrnojNIDjo2,0.624,0.251,255480,0.5,0,5,0.5,0.127,-7.453,1,0.0365,106.447,4,0.202,35
2D9ABkdyJMrOSF7eeWdNoi,0.0286,0.489,207840,0.774,0.006,11,0.774,0.0761,-6.947,1,0.105,94.463,4,0.772,27
2QAA0iKFhFGI5P2KQldE44,0.213,0.856,210973,0.801,0.00029,2,0.801,0.098,-4.728,1,0.0601,97.978,4,0.809,38
1DqoQsvOtn23gDx6Up6cX5,0.496,0.631,244027,0.947,4.63e-05,4,0.947,0.576,-2.656,0,0.0551,136.016,4,0.807,49
0qmpEzs4SWVw6zqhMyrOvc,0.238,0.593,204467,0.41,0.587,3,0.41,0.117,-9.722,1,0.0239,99.721,4,0.27,44
1NcXkWB3UwXfMt8izByICb,0.528,0.625,241760,0.366,2.1e-05,2,0.366,0.0958,-8.388,0,0.0331,72.992,4,0.219,58
1tTONeyxuTs2XKziQQK1T1,0.000589,0.527,159625,0.867,0.0162,7,0.867,0.248,-3.378,1,0.0346,138.994,4,0.369,35
5GTNe93RTt8wnp0mHQq2ls,0.26,0.484,189885,0.995,0.506,10,0.995,0.311,-5.543,1,0.131,145.959,4,0.247,38
0pMfPzdRiPAoSM9yWF4OcT,0.0952,0.611,198453,0.555,0,6,0.555,0.11,-6.372,0,0.0274,88.969,4,0.413,69
2q1KVUPMs9unSAKHFAaQFg,8.41e-06,0.525,186907,0.973,0.00426,6,0.973,0.39,-4.087,1,0.0887,99.693,3,0.515,50
2lVgcyKhoR2TsVVclQSmwX,0.0413,0.683,188853,0.88,0,8,0.88,0.0788,-5.297,0,0.107,105.01,4,0.798,33
1zWcMnZxPDEcZR3kDNHuc1,0.000555,0.421,184096,0.952,0,0,0.952,0.524,-3.497,1,0.0522,170.05,4,0.673,27
7GxBuIJugWanLsYj0mDrFX,0.051,0.716,199013,0.621,0,11,0.621,0.307,-6.626,0,0.22,142.087,4,0.644,52
3CsGqy0ajJSqIDBe8fWJWt,0.656,0.375,265655,0.477,4.21e-05,3,0.477,0.156,-7.215,1,0.0347,124.316,3,0.178,54
5yU1ZYiaZkKZXvCNI9Lhpa,0.0383,0.474,213427,0.955,1.48e-05,1,0.955,0.0805,-1.599,1,0.0536,135.073,4,0.291,13
2oygHXj0p8j81Db11Xmxjn,0.61,0.584,159960,0.689,1.58e-05,7,0.689,0.155,-4.156,0,0.0674,101.805,4,0.351,28
67U5oxp5UtGO1SFFVnOUtC,0.557,0.65,335000,0.429,0.0636,7,0.429,0.553,-11.877,1,0.029,121.828,4,0.509,27
4EKAV9klhztIDDs9kM5F1e,0.788,0.348,323733,0.683,0,0,0.683,0.111,-5.31,1,0.0619,115.784,4,0.113,28
7cKRACUyo4hvEXSbbGs6G7,0.552,0.511,315481,0.341,2.42e-05,10,0.341,0.119,-8.059,1,0.0351,139.005,3,0.312,37
3f6EpljLrYCZYvNnlDpXTW,0.000295,0.624,194277,0.83,1.9e-05,10,0.83,0.103,-4.951,1,0.0469,122.947,4,0.605,41
4Tc7tDRZMf4T31sCc30dvZ,0.68,0.565,281250,0.551,6.55e-05,7,0.551,0.129,-8.172,1,0.0825,121.935,4,0.353,44
2q4F6OpQgx9umNB9uGFPYo,0.0378,0.538,146573,0.605,0,3,0.605,0.159,-5.413,1,0.119,39.497,4,0.657,62
0Gm1SwdwlneQ3J2tVclSvm,0.781,0.604,266240,0.387,0,2,0.387,0.0804,-6.834,1,0.0322,140.321,4,0.401,14
5yEvhbWXPL1OaiyE6TviyS,0.902,0.439,153068,0.177,6.01e-06,2,0.177,0.696,-19.567,1,0.199,137.669,4,0.509,9
202RUoPIUYZLyg6VtosWci,0.301,0.778,645667,0.818,0,8,0.818,0.101,-5.29,0,0.33,86.947,4,0.812,48
16muBPcWmkHSl1uM4tE8WL,0.00011,0.539,301707,0.909,0.613,8,0.909,0.128,-5.741,1,0.0342,115.977,4,0.627,44
5HeKOKc4phmLn8e4I7EkzD,0.0563,0.749,229120,0.723,0.022,1,0.723,0.0977,-6.609,1,0.0432,108.999,4,0.674,72
2geclzWKnbnFxrScA2gBbZ,0.27,0.415,180243,0.563,0,10,0.563,0.276,-8.172,0,0.0865,81.973,4,0.492,12
14nsbhvqXsR1PYhrCGj1XC,0.0292,0.68,192760,0.678,0,2,0.678,0.29,-11.361,1,0.0539,104.907,4,0.568,4
0NoQpbfJ6n7KUY2YlZI1j6,0.0296,0.907,207333,0.499,0,8,0.499,0.118,-9.985,1,0.256,131.97,4,0.559,44
1bb9eogTs9f8FrxlQ8Rvr2,0.416,0.531,253240,0.499,0,0,0.499,0.131,-8.793,1,0.0403,118.059,4,0.182,58
2zZNFbUmmPYdvZoxlnOSum,0.0113,0.476,331960,0.911,0.137,11,0.911,0.119,-5.99,1,0.0522,112.906,4,0.15,12
2hELa88poHX3tkrAO1I8Qg,0.000813,0.566,204530,0.902,0,2,0.902,0.191,-4.13,1,0.0447,116.946,4,0.635,39
7h478wd02smsa9jlda6Son,0.892,0.529,218640,0.288,0.00029,8,0.288,0.17,-9.514,1,0.0267,131.794,4,0.19,41
3e7Y6sfFlIdBMJhX7wpqVO,0.0718,0.824,188600,0.584,0,10,0.584,0.106,-7.098,0,0.221,139.965,4,0.219,71
4bcerymgJt6AeiSNJ2jhdA,0.000509,0.523,200331,0.878,0.00284,6,0.878,0.447,-3.881,1,0.0559,137.214,4,0.354,32
0Glv1mxOB7psIfijK3Nz8u,0.159,0.784,203683,0.53,0,4,0.53,0.0777,-4.966,1,0.0291,135.95,4,0.865,33
1Qpq65tfyd7NWmIf3gRxEU,0.526,0.64,208666,0.507,0.0134,5,0.507,0.0724,-7.948,1,0.0358,180.037,4,0.716,33
5r8mGKhCDIVWb3AG4hm0l0,0.0909,0.647,193767,0.676,0.0227,8,0.676,0.0947,-6.025,1,0.0862,164.51,3,0.41,65
1tDVgmIzvqIpgilWP3tc69,0.000531,0.439,224459,0.755,1.19e-06,2,0.755,0.209,-5.277,0,0.0379,151.964,4,0.333,43
01eUMEM1wtR1bY2eWuan6I,0.256,0.474,350759,0.467,0.517,9,0.467,0.137,-11.689,0,0.0272,76.021,4,0.257,24
7oBbn0yFlspuZrNP8Mi0yX,0.000112,0.419,251000,0.971,9.7e-06,2,0.971,0.0585,-2.722,1,0.125,179.992,4,0.565,48
3Epe1luSbnevTd0FwatVxF,0.834,0.649,167427,0.304,0,9,0.304,0.182,-9.18,0,0.0318,111.905,4,0.465,36
0X459byQVmk8jF2Ys9BPyg,0.0877,0.525,229160,0.676,0.000122,4,0.676,0.7,-4.741,1,0.116,89.018,4,0.442,43
5DBz188AP1atzNFytyV0N7,0.0247,0.506,194378,0.638,0,7,0.638,0.124,-4.779,1,0.0297,149.955,3,0.109,46
3aSqWoVZ18TK33qMgVUo0k,0.00607,0.524,235817,0.926,0.111,2,0.926,0.14,-6.686,0,0.0531,92.998,4,0.369,41
6Od2OWvoT4embWAgIGeFRd,0.224,0.477,224400,0.712,8.36e-06,7,0.712,0.118,-6.759,1,0.0653,109.965,4,0.407,63
4emOncXwptQyAKsd5aG4Du,0.851,0.538,320933,0.54,0.819,0,0.54,0.103,-10.622,1,0.0306,153.901,4,0.614,46
6vz7tLuNbUCPEK2KLrC1zo,0.0192,0.833,191592,0.798,0,2,0.798,0.0724,-4.022,1,0.123,104.038,4,0.351,38
2dgrYdgguVZKeCsrVb9XEs,0.736,0.759,288640,0.492,0.00989,1,0.492,0.107,-10.338,0,0.12,104.974,4,0.561,70
4vVzmaBsxXuKrJeMSLRF4y,0.026,0.498,211520,0.904,4.98e-06,6,0.904,0.0685,-6.351,1,0.0456,133.973,4,0.343,60
7vgTNTaEz3CsBZ1N4YQalM,0.0969,0.573,271387,0.545,0,7,0.545,0.329,-4.247,0,0.0288,83.378,4,0.297,69
6qcMAanL24c4JuKuh0KZKJ,0.011,0.529,257747,0.784,6.19e-05,7,0.784,0.346,-6.534,1,0.0421,121.905,4,0.515,1
6RqbFrSqnAFbnBAe6zRfuo,0.000139,0.426,221526,0.988,0.000151,6,0.988,0.18,-0.969,1,0.201,175.008,4,0.306,31
2QmSzgCfIzNn1DuAcGNYTR,0.0733,0.516,177978,0.497,0.00666,9,0.497,0.119,-7.962,0,0.0274,100.084,4,0.197,42
2A4vCndSkZ3jd5nfh3a8gc,0.558,0.792,198054,0.484,0,7,0.484,0.134,-7.801,0,0.155,140.019,4,0.353,64
7DMPq3XndRJaj6NTINsLOz,0.264,0.696,276197,0.391,2.98e-06,11,0.391,0.127,-8.306,0,0.0825,94.971,4,0.65,60
1wxjIhZIcFq3Rrk0zsxHp8,0.102,0.82,201227,0.723,0,10,0.723,0.0976,-3.611,0,0.0608,95.988,4,0.785,52
0xal9YIicTcYPCT9lwJDb0,0.786,0.413,182093,0.441,0.973,2,0.441,0.12,-13.937,1,0.0527,120.014,4,0.0715,10
1nIfDGW6LmzWwrx1cAX5ts,0.00211,0.814,191760,0.627,0.00124,8,0.627,0.0607,-3.294,1,0.0499,100.019,4,0.603,56
45CCe4gu08OYG1I4MH8TU6,0.0284,0.682,238203,0.639,0,8,0.639,0.197,-4.406,1,0.292,89.09,4,0.183,54
6HEGXMMaxg9WFKdqXz8u5y,3.46e-05,0.441,286920,0.936,0.819,8,0.936,0.215,-6.491,1,0.0471,129.086,4,0.333,39
7weyB4Zuj9QDwQrFbveSpG,0.154,0.686,184905,0.694,0,6,0.694,0.193,-6.213,0,0.193,146.01,4,0.441,51
2U1MJPPuclGqEt5Rl594z7,9.35e-05,0.625,235557,0.802,0.0524,1,0.802,0.0677,-4.642,1,0.0263,100.024,4,0.595,32
01pGEjK3SaATMtjt9jqlTp,0.959,0.383,239107,0.145,0.00898,9,0.145,0.0763,-16.565,0,0.0356,134.19,4,0.127,25
1Yaw3jxKlBUXkfIo2FHG2M,0.79,0.559,40690,0.291,0.00308,6,0.291,0.0994,-18.795,1,0.0682,76.543,3,0.359,54
1XJBDDpeuZaj5fvmwhdIMw,0.114,0.66,165517,0.615,0,1,0.615,0.315,-7.2,1,0.47,174.034,4,0.501,56
0qkgXCiVgmYHhiQTKUXXuX,0.00451,0.282,191258,0.747,0,7,0.747,0.314,-6.793,1,0.0757,160.976,4,0.59,9
7CkbRn6S0itJqcqn88AtSV,0.0216,0.873,115194,0.663,0.000356,1,0.663,0.0867,-4.086,1,0.15,135.499,4,0.525,67
2CeiHAepW0aX9Riy4HvbX4,0.605,0.679,182227,0.595,0,4,0.595,0.0966,-5.991,1,0.0697,102.932,4,0.511,45
3wmKfAD8TqRUUPNa5CsaLb,8.86e-06,0.474,315991,0.98,0.0125,4,0.98,0.105,-2.919,0,0.0783,95.016,4,0.547,16
4xkBvvBAZfsfvjLytBZev2,0.331,0.483,268000,0.418,0,0,0.418,0.155,-9.357,1,0.0253,78.996,4,0.3,0
46ODcxijzpdIa24RzlfF3K,0.895,0.614,220162,0.28,0,0,0.28,0.134,-5.842,1,0.0304,134.442,4,0.34,48
4gT3mNJA8lnlkYFqGZ8IA2,0.814,0.516,271733,0.546,4.5e-06,5,0.546,0.0995,-9.105,1,0.249,78.267,4,0.515,67
45WkcBtgPS8xulUwEg63X1,0.469,0.622,214707,0.375,1.28e-05,4,0.375,0.185,-8.115,0,0.208,132.887,4,0.357,62
0GOOWPWqR2N7h3NkDi7oez,0.00145,0.826,187933,0.457,0,1,0.457,0.14,-10.324,1,0.371,156.001,4,0.53,45
0navLlS5wOKczSCBRMlf17,0.427,0.58,262933,0.535,0.00056,0,0.535,0.132,-9.699,1,0.028,122.095,4,0.649,27
0wZl6kJ4JeIdBs6AQycvuQ,0.0898,0.494,302040,0.693,0,3,0.693,0.121,-5.758,0,0.0388,156.026,3,0.231,14
11kDth1aKUEUMq9r1pqyds,0.173,0.712,196138,0.481,0,4,0.481,0.241,-5.415,0,0.0487,140.0,4,0.062,70
1nGoy0cEj0extAwXYNYTWd,0.495,0.556,205547,0.432,0,3,0.432,0.308,-8.551,1,0.545,164.235,4,0.352,62
1KkgRrcHs2EfVzLtcCrWXI,2.48e-05,0.51,225964,0.993,3.87e-05,4,0.993,0.369,-4.202,1,0.11,139.988,4,0.238,44
7i8kQOuASpZYY0pOmbNOPS,0.113,0.605,218973,0.865,0.000104,0,0.865,0.0575,-3.931,1,0.0614,172.107,4,0.714,33
7GfhZZq8plOVTeqsDMbftc,0.149,0.658,258507,0.62,1.22e-05,6,0.62,0.157,-6.634,0,0.0517,89.955,4,0.522,52
5fZdRXSU9C6NCcHP3kU6DL,0.074,0.722,83516,0.862,0,10,0.862,0.414,-5.901,0,0.406,98.649,4,0.689,38
0U6h6BIv3HKpkp3ZKH9wCk,0.254,0.665,200902,0.789,0.000183,10,0.789,0.0908,-8.547,1,0.0955,178.052,4,0.448,44
7IL3UOlcJ6nmcCMwpnlfcA,0.367,0.545,236360,0.458,0,5,0.458,0.118,-4.6,0,0.0279,79.943,4,0.164,68
439gEXy3QO4CwMA2Fd8yDS,0.565,0,11969,0.258,0,3,0.258,0.109,-11.957,0,0,0,0,0,0
1a8051h021Rfl01OhAjjV6,0.0432,0.935,264347,0.696,0.00021,0,0.696,0.338,-7.185,1,0.0563,125.014,4,0.616,49
5r7Ct8gu0KjRy8lc5QwaWK,0.0336,0.431,220255,0.838,1.92e-06,4,0.838,0.0805,-3.68,1,0.0399,134.203,4,0.427,9
4aMbVZus6L3hhOnDksMp47,0.0608,0.647,174147,0.683,2.69e-06,9,0.683,0.132,-4.213,0,0.035,98.843,4,0.191,48
2R4O7MgIrN35QXnyLKMFVl,0.479,0.705,242520,0.354,0,6,0.354,0.0734,-9.592,1,0.29,119.789,3,0.376,56
3XAWpSxJMPeIwxXc5g9en1,0.348,0.823,288024,0.73,0,5,0.73,0.198,-3.292,1,0.0434,154.932,4,0.286,52
2vWXcd69F2qzVqVLO9WHZj,0.249,0.649,337400,0.552,0.535,4,0.552,0.0955,-7.668,1,0.0271,128.956,4,0.408,19
0R9xvzBv7XHFJZBPPB2nY9,0.00842,0.476,238973,0.927,0,9,0.927,0.165,-3.245,0,0.0543,195.989,4,0.596,35
4SCstjEMO9tT7KAjRWc4jv,0.00104,0.352,242560,0.896,0,9,0.896,0.364,-4.208,1,0.0796,149.972,4,0.448,28
3CJEbmr6W4evGStck6Whdw,0.217,0.662,189173,0.596,0,1,0.596,0.147,-6.733,1,0.0385,101.016,4,0.625,44
